session_id,target
168,0.0003887078456119682
169,0.00039240046487519487
170,0.00020971469323127103
171,0.0007315322879102634
172,0.00014095040875167686
173,5.460375341206562e-05
174,0.00020263985387896123
175,0.13207316428448618
176,0.0005837600923462329
177,0.00536498951804582
178,2.2695692644071422e-07
179,2.066085879131167e-05
180,0.0001013099898091656
181,0.0007107271225553646
182,0.05227417584827036
183,0.00012974007896079628
184,7.356232889166818e-06
185,0.00024887198636520046
186,3.420546436689916e-05
187,1.9501614259202764e-06
188,8.763037377758692e-07
189,0.001020177924676275
190,1.2425686986361135e-05
191,0.00032053735627180136
192,0.00035616073877076717
193,0.0006428368688134728
194,0.029446613436788765
195,0.0003304042731630779
196,3.521873490376993e-09
197,0.00023050216327662404
198,0.0013923585200797933
199,0.00443559413031892
200,8.141002688483112e-06
201,8.731546633063824e-06
202,0.022754759547368657
203,4.571541868309539e-07
204,0.002070214964402601
205,0.0019659232782542444
206,7.230729515297409e-10
207,3.113472418004412e-05
208,0.05696859326131768
209,1.0608378643031802e-05
210,0.001770967297611279
211,0.00034747370283398675
212,0.008576175475046521
213,3.867112043561317e-05
214,0.018069754483904157
215,0.05540776014862497
216,0.0014597289018898597
217,0.02212665627317015
218,0.00039240046487519487
219,0.004708522805002977
220,0.0003847437787857603
221,0.0005671594631751102
222,0.000325280364222387
223,0.016080064851988964
224,0.00039240046487519487
225,0.03120361993412234
226,0.0029192655620974414
227,0.000435707279437149
228,2.391577634724666e-05
229,9.779558170219708e-05
230,0.0003121365375798757
231,1.993601776748116e-06
232,9.043084798811901e-05
233,3.1981583109846864e-05
234,0.00468356263170911
235,2.0664176916195107e-05
236,0.004189965555381102
237,0.0004033971026492317
238,0.0003985249179397404
239,0.00011074075427223511
240,0.002822971042987444
241,7.356232889166818e-06
242,6.080859019549387e-08
243,1.9588173886036547e-08
244,6.421218401664939e-05
245,4.666313109391878e-05
246,1.5156220877042743e-06
247,0.04446985459328633
248,9.653636819052146e-05
249,1.9760176533884885e-06
250,8.138231182796139e-05
251,0.07863381413415552
252,0.00015842206027160284
253,2.9796077799445875e-05
254,0.03120361993412234
255,6.839490120561985e-05
256,1.006247485819418e-09
257,0.0024104931176446064
258,0.003928339705647438
259,0.0012166282941510477
260,0.026429060866021228
261,3.770239236979349e-05
262,0.05696859326131768
263,6.408880815099816e-05
264,0.0003887078456119682
265,0.0006619284653842424
266,1.6927723643075867e-06
267,5.70528702674445e-13
268,1.1118942934969795e-05
269,0.00022405559413040334
270,9.937850009986303e-05
271,1.4150280068947255e-05
272,0.00042290732702325405
273,2.660317057639945e-05
274,0.0007830600540197564
275,0.0015710111313245502
276,4.0892711949341324e-08
277,0.00036696055030328324
278,0.00933243328672098
279,9.942075143716887e-06
280,0.0007162911994832102
281,7.8676249292523e-06
282,0.0003894801389523351
283,0.0005766300650865448
284,4.866837947703938e-06
285,3.82731764006933e-05
286,7.706781268448763e-10
287,0.0003235830867368241
288,1.6367128245373391e-06
289,0.00019250586565935227
290,7.065933048406406e-06
291,0.06416520047703217
292,0.00034500840566101606
293,0.0013098452061824424
294,3.0225830640630767e-05
295,8.280188744840339e-05
296,8.913168863649503e-05
297,5.510703654473239e-05
298,4.54921221696547e-08
299,2.1365730864079736e-07
300,8.88575139969035e-05
301,7.065933048406406e-06
302,1.0078295828737924e-05
303,8.320522352992004e-08
304,0.012781695531777907
305,0.06445466218382181
306,5.2975116243022546e-05
307,0.0009281139258792368
308,0.0012369278153774158
309,0.0006017308437400111
310,5.258668162068227e-05
311,0.001801623470248998
312,0.007313001844590457
313,0.005703616564890009
314,5.992208104133746e-05
315,1.0675120938827089e-05
316,1.7267689739960664e-06
317,0.0013033483891129304
318,6.0575301062486276e-05
319,3.055160849721943e-05
320,1.3388509264030272e-06
321,0.0012901993916962114
322,9.271901415571817e-05
323,9.028889590077062e-05
324,0.009256691081781872
325,0.006292051664275089
326,0.0020028224978936235
327,4.492875777439591e-05
328,0.0024173252830837094
329,0.00011074075427223511
330,1.1198574363349884e-05
331,0.012742155232387474
332,0.012876573205330219
333,0.18689910144456362
334,1.8961456316533022e-05
335,0.00017306572620149856
336,0.0010184923057367631
337,0.022426855467655656
338,0.012513851238383078
339,2.8234262307104603e-05
340,0.0014439640637169439
341,6.303630741298048e-06
342,0.0016362030178703904
343,0.00053320866627421
344,0.003723045303162034
345,0.0009399696904321764
346,0.0025572274979476315
347,0.4107582387473731
348,2.1999699707663426e-05
349,6.701734630331472e-07
350,0.0034221685844675106
351,0.0003395645627555321
352,0.014518134527403654
353,0.014391147056716519
354,0.00020019401060124574
355,0.002623597566229888
356,0.0022600169675834514
357,4.118950718684065e-05
358,4.807484426351849e-09
359,0.04446985459328633
360,5.041927014524442e-06
361,0.0700779851911779
362,0.038784327963517544
363,0.0009588464559527194
364,0.02620600849837655
365,3.1184251241443297e-09
366,3.109672537210353e-09
367,2.7369561713041853e-08
368,0.0018627802863305247
369,0.0021438416605988964
370,0.00014854607839017323
371,0.0005478094182204868
372,1.0564781760696218e-05
373,7.757771654799932e-08
374,4.234610870059109e-09
375,0.000530436742139129
376,0.001125034742465635
377,6.51279274098377e-05
378,1.7840432802972664e-08
379,1.946184253542351e-05
380,0.00035463130784711114
381,0.00017306572620149856
382,0.0011913491350618555
383,2.9729602251701136e-06
384,0.0005531078266992978
385,0.0005714086038129553
386,7.496752297826996e-05
387,0.0002911547180170247
388,0.0007616079623313233
389,4.103306216500477e-05
390,0.0003841836196625869
391,5.683506762823353e-07
392,0.00013153228245781139
393,0.0005478094182204868
394,3.1423462195001997e-06
395,0.0001443921949698017
396,8.50060420821385e-05
397,1.907632741233162e-06
398,9.029029328876948e-05
399,1.0232376837076782e-08
400,1.1139618969857809e-05
401,3.0291584514067264e-08
402,2.3969201088225207e-05
403,1.3382761692614645e-05
404,0.08808881576879134
405,5.51830698846182e-05
406,0.008490165250162374
407,0.000842172852396752
408,3.1423462195001997e-06
409,0.0009622933193625466
410,2.3271204495686597e-05
411,1.8775981543725566e-05
412,0.0005361983499003774
413,0.00040268431173863225
414,2.021816146749834e-08
415,1.9524018667057564e-09
416,0.001264918919508331
417,0.0011082331985093874
418,4.146231454737514e-08
419,1.577362587698222e-07
420,0.00019300880017640413
421,0.0007914482206956885
422,0.0005478094182204868
423,3.3860573313651305e-08
424,0.00016030792066286422
425,1.1955700962555139e-08
426,0.9097441032058375
427,3.219867017824992e-06
428,1.903573414335596e-09
429,0.07645157215073094
430,0.00011074075427223511
431,7.356232889166818e-06
432,0.003319993519134121
433,1.9436355588191375e-06
434,0.00027774580314161753
435,0.0001875386594619493
436,0.0001609442709019049
437,0.0017137106772637989
438,0.0014496049706246488
439,0.0014384269384555227
440,1.7996455779877155e-09
441,0.00037168264588259147
442,0.0008265960862628298
443,2.9650313079455975e-05
444,0.00024168930623620467
445,0.004888200832491458
446,0.0006418296490682428
447,3.2469609817430823e-06
448,0.02060953632754011
449,0.005511640472936226
450,5.1524302661431125e-05
451,0.0002361657870949471
452,0.0006882315074720288
453,8.125598740239511e-05
454,3.7062390481680787e-08
455,0.0001389220974203709
456,3.6646305317420766e-06
457,0.00047640297389549995
458,3.805146118177929e-05
459,0.0004990387175904118
460,0.07254113951358167
461,0.00035463130784711114
462,1.4112634746021504e-06
463,2.1441464656311043e-07
464,0.0002738796290135632
465,0.0014616643624408032
466,1.946184253542351e-05
467,9.982763544603243e-05
468,1.2714680457499907e-05
469,0.0037774755071032975
470,0.005155275712894955
471,0.006549247140406628
472,2.0572955335370113e-08
473,0.00039240046487519487
474,3.395091387914199e-07
475,0.012823077117946374
476,2.2566609039888284e-08
477,0.0006184634773840239
478,6.557930249427829e-05
479,0.24778574097776943
480,8.662817697084064e-06
481,0.002903268563920333
482,0.008327079543054065
483,0.0019834206226441767
484,0.0005198135695593621
485,0.004873773262844107
486,2.6953626996713942e-05
487,0.0008789663041360088
488,4.1985202991937535e-05
489,0.0002281733213346021
490,3.156512993472506e-07
491,0.0018772193413261085
492,0.00027981452024851064
493,0.00017306572620149856
494,4.777315444437638e-06
495,1.844815641479158e-05
496,0.021724987594322197
497,0.00022435225471752914
498,0.0010164700273855754
499,1.36739643315301e-13
500,0.000814474989112747
501,0.08466755644931553
502,0.05410486522762335
503,0.019168491233672928
504,0.0003248719651291359
505,7.474947851759099e-05
506,5.724081881804721e-06
507,0.000762420443872982
508,0.00012992767642703982
509,3.750386971648172e-06
510,0.0008709043929456838
511,1.7996455779877155e-09
512,6.337658476812778e-05
513,1.922586313943712e-06
514,0.005340140632962458
515,0.007166173177563248
516,0.0038117360162874783
517,0.005294345067501247
518,2.2963453641623273e-05
519,0.0257681158553779
520,0.00022850413594665146
521,0.06081495865597666
522,0.06417221903334348
523,2.0423047576053547e-06
524,0.0005101978497331986
525,0.0700779851911779
526,5.6302002675897465e-05
527,0.0003959384068214444
528,0.008155711828045377
529,0.003591173809109601
530,3.219867017824992e-06
531,0.00010446082072405476
532,0.005632706741943353
533,4.807484426351849e-09
534,0.01513331429784398
535,2.0853466652120116e-08
536,0.053686542106868865
537,0.0001173921440702768
538,0.0027543178129352396
539,0.00034723423420795753
540,3.0812940095039882e-06
541,0.0001518815541362433
542,0.007295887380776791
543,0.0003140102762875628
544,0.006730989184343342
545,2.244890647710452e-05
546,0.00024284785078031005
547,0.0014081426047543775
548,2.354208357726814e-06
549,0.0009009578759659119
550,8.804983601579266e-05
551,0.012054589561792322
552,0.23030198067743538
553,2.967758842202241e-08
554,2.583826374093726e-06
555,1.463592497527464e-07
556,0.004238834248016958
557,0.0032479964162035932
558,3.2532692374443036e-05
559,1.5214716816213288e-05
560,0.01901218532253627
561,3.266225264096083e-05
562,0.0007117521292292757
563,0.00145951548128892
564,0.00013610844702068636
565,0.0003581113429529445
566,4.022780480674448e-05
567,9.578263412419261e-05
568,0.001122446542420692
569,0.0003811751684160293
570,0.002559225469265672
571,0.0002447995129382748
572,0.07863381413415552
573,1.2290982199323032e-07
574,2.5724248698965494e-05
575,4.807484426351849e-09
576,0.0008972450126937851
577,0.004705944762042583
578,2.384902627118592e-07
579,3.423787563452908e-05
580,3.2118760426785444e-05
581,0.0033424430150838075
582,3.898598353868814e-06
583,0.0003327450276421842
584,0.08044628293240255
585,2.3773302906936334e-05
586,0.012466519744105028
587,0.00045585910005380734
588,0.00029997522191494526
589,0.025320219451172733
590,2.384902627118592e-07
591,1.8602849648925898e-05
592,4.807484426351849e-09
593,1.0537505674132282e-09
594,2.2398581617212906e-06
595,0.00011673357155572217
596,0.0009326941355679419
597,0.0001729148059953692
598,3.219867017824992e-06
599,3.8886212154864475e-06
600,0.001859144842350486
601,0.00034390586820599135
602,0.01453182047786627
603,4.101770099193913e-06
604,1.1118942934969795e-05
605,0.0029551801761775343
606,0.0014998461026816219
607,0.0005786565864271759
608,0.00011975535590022893
609,0.0001950410852459226
610,2.2346399521174596e-07
611,0.0016693777736537666
612,0.018004884133606795
613,8.763037377758692e-07
614,0.00018777608817933565
615,4.122433756063096e-05
616,4.120356461712767e-05
617,2.9366536912778387e-05
618,9.286734705643994e-06
619,0.00024954220688546883
620,0.06240623336709464
621,0.00041918087121060925
622,0.18775182411068198
623,0.00012059326350050386
624,4.807484426351849e-09
625,0.03454729727440881
626,0.0009877744460718317
627,2.882729588964729e-06
628,5.610965405130209e-10
629,1.7455794140867793e-05
630,8.763037377758692e-07
631,8.940934570073049e-06
632,0.0005019081298441836
633,0.01877155485692175
634,0.00047848208375469254
635,1.2290982199323032e-07
636,0.0020970387007486573
637,4.760953977117201e-05
638,0.00039240046487519487
639,2.021816146749834e-08
640,2.4925101058754793e-08
641,8.830995630512294e-05
642,0.0012104550370960429
643,0.03053625025309984
644,0.0010080968760009803
645,0.09121126264714313
646,0.00020778837596578578
647,0.00014794321938336224
648,2.087979180761964e-05
649,0.0001987025609133655
650,0.0006124781723839675
651,0.002237942576090033
652,0.07553472911803184
653,0.0002705766534298831
654,2.0664176916195107e-05
655,0.0078011955128977645
656,0.022608096033168136
657,7.350444260385471e-09
658,3.4799829584738744e-05
659,0.0001046479352385712
660,0.00012525116671594397
661,6.5338010419971576e-06
662,1.766453337355071e-08
663,2.4591622329185815e-07
664,0.00019139229729707243
665,1.3139321836631603e-06
666,0.0012376755172553524
667,0.019851088549492007
668,0.04447743665708419
669,5.5478160079699957e-05
670,4.8278716248044835e-06
671,0.005853301496295367
672,0.041797843825520514
673,0.05696859326131768
674,0.0005020162764543574
675,0.004309411243502646
676,0.004473175852701214
677,0.005494165589475772
678,0.018106834812712063
679,2.430816944604989e-08
680,0.005172082953659948
681,0.000765793152389833
682,4.8278716248044835e-06
683,0.0005478094182204868
684,0.08118322619723492
685,0.00011074075427223511
686,0.011535292423659327
687,0.00011074075427223511
688,0.02999891939449338
689,0.011678426619839496
690,0.016779736174309424
691,2.1857004699622657e-05
692,7.356232889166818e-06
693,0.0014129636436522122
694,9.018737367372443e-05
695,0.00010524214022004505
696,9.493021778879258e-06
697,0.0003032563941496249
698,0.00039240046487519487
699,0.0003056422341142132
700,0.002008716931054087
701,1.6651851771235562e-05
702,2.3516973396847487e-05
703,0.008155711828045377
704,0.011376639189078962
705,0.00039240046487519487
706,0.00021358799591387643
707,0.00014379402323017333
708,0.0010940868067037097
709,0.7230097136727455
710,8.349030407372714e-05
711,5.8252087433947185e-05
712,0.007432430826554872
713,6.42726975903535e-05
714,0.006030536758756372
715,1.0794991530488737e-05
716,0.003883504371615979
717,0.0001395736576923252
718,0.008229611998916982
719,0.0003811751684160293
720,3.861184611860723e-07
721,2.3993099836569426e-06
722,0.0003887078456119682
723,0.00420137664614137
724,0.0008696582517745828
725,2.0568637969090914e-06
726,0.002388958552320412
727,0.003849574354254354
728,0.010808596711224281
729,0.0009618917825539603
730,0.008326587909809046
731,0.0005298413503423061
732,0.00027960785298169956
733,1.078457764486701e-07
734,1.8476146748145598e-05
735,0.023065487223028643
736,5.676919188204044e-11
737,3.332795011267519e-05
738,5.466146458574393e-05
739,6.755955692341971e-06
740,0.0010098729001184348
741,0.0002623355238506131
742,0.0024388499183186653
743,0.001427553319246058
744,1.3974542614900056e-06
745,0.001066425531728084
746,0.06780660658474184
747,1.287071246793885e-05
748,0.00017699492816682037
749,0.052833657286270715
750,0.0005478094182204868
751,1.8904571139318081e-06
752,1.6913720469644485e-06
753,5.99899741194698e-05
754,3.219867017824992e-06
755,4.0534193674914026e-05
756,0.002630472101328807
757,0.0070554727864034425
758,5.598413328658507e-05
759,4.418684870532816e-05
760,0.00043621066385947865
761,0.0010554882470612682
762,0.000741316164271557
763,0.0023208565945501713
764,0.001102186491377458
765,0.023723723017396527
766,1.1649663693137307e-05
767,0.0009981062692667358
768,0.00011315046162509122
769,2.2721106940636374e-05
770,0.04024287252306543
771,0.005206952561891236
772,3.3008157541284386e-07
773,0.0003887078456119682
774,0.00019964424202407704
775,0.00013296811703142884
776,0.004846183603903219
777,0.034085073840715414
778,7.07205291829281e-06
779,7.350444260385471e-09
780,0.0002795788488254538
781,0.03747021758954431
782,0.085915016569132
783,0.0007701678283740799
784,0.0006350346258245594
785,6.979365981869598e-05
786,0.006080425521008575
787,0.00010577720076638592
788,4.264779471934234e-05
789,0.0001238693225916009
790,6.327703511507614e-05
791,0.00018862002424728158
792,0.00039638932244189553
793,0.0002622691172879612
794,0.0011760539452669663
795,0.007520098047270764
796,2.2804742297669058e-06
797,0.0002909916836942867
798,2.7637815402845683e-07
799,2.546806471727289e-09
800,0.00048384218910175846
801,1.7555166340191005e-05
802,0.00036696055030328324
803,5.018259806938292e-05
804,0.011656252391931386
805,0.0022573845016551834
806,3.8332335049931355e-13
807,3.39310026960477e-05
808,5.2461214739475246e-08
809,0.5559734390728243
810,6.476868972194023e-05
811,3.682581006374713e-08
812,0.00031242374754597666
813,1.0513671597567885e-05
814,0.004244661223113298
815,0.005326445939071307
816,0.006167878029852754
817,0.006100445684329262
818,0.0008407699871930359
819,0.00011419181091219212
820,0.015236729629402446
821,0.06116601046967034
822,0.0033840037385931758
823,0.05696859326131768
824,0.00028575504290204455
825,0.0003887078456119682
826,6.436428597926757e-05
827,0.0011922033021867775
828,0.00039240046487519487
829,0.0003468184923577018
830,0.0003781521796425564
831,0.027245258876724035
832,2.6312828962508068e-05
833,0.0001526301221963307
834,2.214562546965065e-05
835,0.00015222308444832444
836,2.1081640526177026e-06
837,0.0009057027912252413
838,7.15823338988329e-08
839,7.399131196913364e-05
840,6.672976185350492e-06
841,4.430364378388917e-06
842,0.00015728854957606776
843,0.015113062957371944
844,0.0035125556569572756
845,0.000406930952350296
846,7.065933048406406e-06
847,5.135568801334947e-06
848,1.3343763709778558e-05
849,0.0002810673341314864
850,1.1580005863406875e-05
851,6.490623804533733e-08
852,0.00013718215911551055
853,0.0005478094182204868
854,2.853210264446969e-05
855,1.2912039150227381e-05
856,2.8302552387981257e-05
857,0.00011074075427223511
858,0.0002559849336614278
859,0.0018417649736882135
860,1.1328191692845154e-05
861,0.001736855529835381
862,1.6354675459111657e-05
863,5.085579429022736e-05
864,0.0004653391368972404
865,0.002416000722389376
866,4.6763226769351485e-05
867,0.0012663578268580274
868,0.009041837662111103
869,2.384902627118592e-07
870,4.533973896710789e-05
871,1.5390645482052516e-05
872,0.00011660298613711041
873,6.409662315874976e-07
874,0.004676105416656357
875,0.00017898835565933005
876,0.0016424827711740931
877,0.0022578521381849044
878,0.00034268666832136464
879,2.2185915468620133e-05
880,0.051229575518056056
881,0.0007270529595641639
882,0.0016337937992841327
883,0.10723033756638471
884,0.0016263549812480477
885,9.473127299678497e-05
886,3.913077737548338e-06
887,0.00011313119894353015
888,3.712153010547139e-06
889,0.00030723817282908534
890,2.384902627118592e-07
891,0.0001423731897352742
892,0.0004260150039538116
893,0.00011074075427223511
894,0.0013402071607592472
895,0.0001238693225916009
896,0.0629858950288204
897,1.078457764486701e-07
898,0.06808076259717538
899,2.4497131187072145e-06
900,0.00015553394553239366
901,0.02536126363390631
902,2.0825366374877456e-05
903,0.0007699543749196056
904,0.003192281740844417
905,0.07863381413415552
906,8.761331022096474e-06
907,0.006377095302992994
908,0.00019220580424780692
909,0.0002672378554915253
910,1.4414167445081075e-05
911,1.973133064053782e-06
912,1.2492160120959243e-05
913,0.00013955782170986048
914,0.004172272949176434
915,0.0003462824443790938
916,3.0483818095181923e-05
917,2.06132345374928e-05
918,0.00012083085002046628
919,4.807484426351849e-09
920,0.011616482458457275
921,0.009090868850959005
922,4.7535298603362625e-06
923,2.4813813303389246e-05
924,1.3139321836631603e-06
925,0.0013641647664577028
926,4.807484426351849e-09
927,0.0023716296641207056
928,0.0007646832626549779
929,0.004918520092965095
930,0.22276137714750655
931,0.00039240046487519487
932,0.07863381413415552
933,0.00011074075427223511
934,1.3544879907732783e-08
935,9.872332448859984e-06
936,0.002567059381861958
937,4.807484426351849e-09
938,0.0027605920866264557
939,0.020254123608927862
940,4.5891533256491554e-05
941,3.2383620813119826e-09
942,1.8863768644912542e-05
943,0.006145312945288644
944,0.005848771840749533
945,0.02432406620856126
946,5.211804277511523e-07
947,7.4702324633450835e-06
948,4.482414925015493e-11
949,2.814160375591212e-05
950,3.9308706574607585e-06
951,0.00022087396762634814
952,2.3497456405325207e-07
953,0.0001535190299081258
954,0.013252915161456906
955,1.946184253542351e-05
956,8.763037377758692e-07
957,4.807484426351849e-09
958,0.005483831058175333
959,0.1129109515948167
960,2.551469556543358e-07
961,2.7637815402845683e-07
962,0.0005306507410814473
963,1.900698332662519e-08
964,0.006076486706104019
965,1.819133360727815e-05
966,0.00036372613293017206
967,5.0182630034590775e-09
968,0.0064959700305790525
969,4.0311098253177046e-11
970,2.6075371054812026e-05
971,0.000286290660708315
972,8.507697097028734e-05
973,0.03814867478914573
974,0.001278500723865166
975,0.006588213247766011
976,0.0005268869150727277
977,0.00018366386966558944
978,3.1423462195001997e-06
979,0.013803050205973583
980,2.9583215863224585e-10
981,4.5942088897035646e-07
982,0.005207632531293812
983,0.000385856396567726
984,7.235257611141136e-05
985,0.013481722137233702
986,0.0002812772486401387
987,0.0003615287169076753
988,2.3482422921443705e-05
989,0.05373640260613965
990,2.124000253226361e-06
991,0.000647239537904057
992,0.0014410907880681141
993,6.765122934024677e-07
994,1.8534131633060787e-05
995,3.9145996053951984e-05
996,9.88312784405329e-07
997,0.05711347238145738
998,0.0007466167340130697
999,0.000912514037519836
1000,0.015402500799826068
1001,0.00012281669344385552
1002,0.08027087122190972
1003,2.321548223378265e-08
1004,8.039196086471255e-05
1005,0.0007601821852713766
1006,0.0005950195864406713
1007,1.3380935071567955e-05
1008,0.0596633596471847
1009,0.005723836149798712
1010,7.601935103060079e-05
1011,0.00012785282143328505
1012,8.162895668881834e-06
1013,0.003817250012572288
1014,0.002071063392825434
1015,1.5548319990271674e-05
1016,0.038223822984349426
1017,0.0019144469087057784
1018,3.640779660978801e-07
1019,5.4227551961640864e-05
1020,6.174821072504599e-05
1021,0.001604265718988491
1022,4.115848386996837e-05
1023,2.3450976175791244e-07
1024,9.583672460244579e-06
1025,0.04180151626906462
1026,0.0005478094182204868
1027,1.5094694663964079e-05
1028,2.334341282925707e-08
1029,0.00012036180254386091
1030,0.05696859326131768
1031,0.0005416735006992657
1032,0.0016112085123574497
1033,6.301084580860349e-08
1034,0.02790085262892611
1035,8.461434018950059e-08
1036,0.0013866619408294187
1037,1.8891074079304678e-05
1038,0.00044527162807643864
1039,3.9543610655176345e-05
1040,0.009703884041002506
1041,0.0005054609666231237
1042,0.000193302631227097
1043,2.8581733405842567e-05
1044,3.504770451954295e-05
1045,0.00013253183049992875
1046,4.9245244300322516e-06
1047,4.036323087704986e-09
1048,0.07863381413415552
1049,8.168419057298902e-05
1050,0.004308321003026829
1051,0.0005404485283116526
1052,3.5821586468777264e-05
1053,1.9230245850897814e-06
1054,0.005889624778252339
1055,0.00027880645662415037
1056,1.921858003426111e-05
1057,2.2958943933548566e-05
1058,0.00011341349248765281
1059,0.00017458640201322884
1060,0.045186275873785986
1061,0.004642820077989564
1062,0.0020644770588111663
1063,0.000370517278592348
1064,1.769843626498135e-06
1065,1.0810233435079135e-08
1066,7.226693572162093e-05
1067,0.00012782498156686876
1068,0.0007391799868786388
1069,5.049684563540305e-05
1070,7.94777694470036e-08
1071,0.0240612387786481
1072,0.001389217543216824
1073,2.519851496373893e-05
1074,2.245025235789424e-05
1075,0.015255112260891233
1076,0.014099650520585793
1077,0.028007296739620005
1078,6.490623804533733e-08
1079,5.127726753779954e-06
1080,0.07520848860144726
1081,1.3945176221359746e-05
1082,0.002669879711150782
1083,3.224017296692049e-08
1084,7.356232889166818e-06
1085,0.00023983973480852397
1086,0.03752955438623258
1087,0.00391506976504293
1088,1.2133147048552102e-05
1089,5.218384912163315e-05
1090,7.350444260385471e-09
1091,0.00043332638268229773
1092,0.00017257096832055144
1093,0.043676260500443986
1094,0.008728743344105951
1095,0.0012437747697257244
1096,3.6363632834896415e-05
1097,0.001976622501203297
1098,3.5576510832008463e-06
1099,0.00510246726717151
1100,5.199214433672187e-05
1101,0.006511791301646863
1102,0.0004190526750757033
1103,3.2060701712806864e-06
1104,0.00024080618190490188
1105,0.0006595119290445752
1106,1.9578599628648822e-05
1107,0.015002790261728793
1108,0.0007315322879102634
1109,9.215311684111401e-09
1110,1.0390640947476927e-05
1111,0.0013817392125652264
1112,5.189084058154309e-05
1113,0.0006955505742520292
1114,1.0353476865220238e-05
1115,7.065933048406406e-06
1116,0.00010319263302925262
1117,0.00015772365361822193
1118,0.0008329722145036712
1119,0.00031820444769993934
1120,7.065933048406406e-06
1121,7.065933048406406e-06
1122,0.00010446137078284769
1123,0.007992520233805424
1124,4.617933592139424e-05
